open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
56.20000076293945,60.0,56.0,56.599998474121094,56.599998474121094,13573.0,63MOONS.NS,11.821250766817997,0.0,0.0,,,,,,"nan,nan,nan","nan,nan,nan",,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
22.549999237060547,23.700000762939453,22.549999237060547,22.549999237060547,22.549999237060547,60058.0,8KMILES.NS,3.341597253847169,23.707143238612584,-1.106239968969632,29.9082224905098,25.822500038146973,21.736777585784147,-0.0,-0.0,"30.445838962168096,30.160744795105344,29.9082224905098","22.374161114125847,22.12925535748255,21.736777585784147",0.8490661219212257,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
739.0,765.0,723.0,740.3499755859375,740.3499755859375,196407.0,AARTIDRUGS.NS,72.43864919914607,682.4714268275669,1.914976327902835,783.6714998467762,609.8899932861328,436.10848672548946,15.0,11.0,"754.9156157927785,768.511900857739,783.6714998467762","412.7443726105419,425.2180887662843,436.10848672548946",6.585111442086202,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
123.4000015258789,123.4000015258789,115.19999694824219,115.94999694824219,115.94999694824219,1085898.0,ABFRL.NS,19.83416982202904,127.42856924874442,-1.1003370538377624,176.49950190823233,144.27999954223634,112.06049717624035,-2.0,-4.0,"178.04739898150967,178.2498252178072,176.49950190823233","119.9825997977872,115.71517417184123,112.06049717624035",13.946547174475114,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
13.0,13.0,13.0,13.0,13.0,0.0,ABMINTLTD.NS,1.2256504489236875,13.321428435189384,0.0,13.682013865987903,13.404999828338623,13.127985790689342,0.0,-0.0,"13.450000126565062,13.628745851477897,13.682013865987903","13.449999491965212,13.226253786125865,13.127985790689342",1.255698670008087,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
56.20000076293945,60.0,56.0,56.599998474121094,56.599998474121094,13573.0,63MOONS.NS,11.821250766817997,0.0,0.0,,,,,,"nan,nan,nan","nan,nan,nan",,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
22.549999237060547,23.700000762939453,22.549999237060547,22.549999237060547,22.549999237060547,60058.0,8KMILES.NS,3.341597253847169,23.707143238612584,-1.106239968969632,29.9082224905098,25.822500038146973,21.736777585784147,-0.0,-0.0,"30.445838962168096,30.160744795105344,29.9082224905098","22.374161114125847,22.12925535748255,21.736777585784147",0.8490661219212257,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
739.0,765.0,723.0,740.3499755859375,740.3499755859375,196407.0,AARTIDRUGS.NS,72.43864919914607,682.4714268275669,1.914976327902835,783.6714998467762,609.8899932861328,436.10848672548946,15.0,11.0,"754.9156157927785,768.511900857739,783.6714998467762","412.7443726105419,425.2180887662843,436.10848672548946",6.585111442086202,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
123.4000015258789,123.4000015258789,115.19999694824219,115.94999694824219,115.94999694824219,1085898.0,ABFRL.NS,19.83416982202904,127.42856924874442,-1.1003370538377624,176.49950190823233,144.27999954223634,112.06049717624035,-2.0,-4.0,"178.04739898150967,178.2498252178072,176.49950190823233","119.9825997977872,115.71517417184123,112.06049717624035",13.946547174475114,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
13.0,13.0,13.0,13.0,13.0,0.0,ABMINTLTD.NS,1.2256504489236875,13.321428435189384,0.0,13.682013865987903,13.404999828338623,13.127985790689342,0.0,-0.0,"13.450000126565062,13.628745851477897,13.682013865987903","13.449999491965212,13.226253786125865,13.127985790689342",1.255698670008087,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
56.20000076293945,60.0,56.0,56.599998474121094,56.599998474121094,13573.0,63MOONS.NS,11.821250766817997,0.0,0.0,,,,,,"nan,nan,nan","nan,nan,nan",,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
22.549999237060547,23.700000762939453,22.549999237060547,22.549999237060547,22.549999237060547,60058.0,8KMILES.NS,3.341597253847169,23.707143238612584,-1.106239968969632,29.9082224905098,25.822500038146973,21.736777585784147,-0.0,-0.0,"30.445838962168096,30.160744795105344,29.9082224905098","22.374161114125847,22.12925535748255,21.736777585784147",0.8490661219212257,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
739.0,762.8499755859375,723.0,740.3499755859375,740.3499755859375,196407.0,AARTIDRUGS.NS,72.43864919914607,682.4714268275669,1.914976327902835,783.6714998467762,609.8899932861328,436.10848672548946,15.0,11.0,"754.9156157927785,768.511900857739,783.6714998467762","412.7443726105419,425.2180887662843,436.10848672548946",6.585111442086202,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
123.4000015258789,123.4000015258789,115.19999694824219,115.94999694824219,115.94999694824219,1085898.0,ABFRL.NS,19.83416982202904,127.42856924874442,-1.1003370538377624,176.49950190823233,144.27999954223634,112.06049717624035,-2.0,-4.0,"178.04739898150967,178.2498252178072,176.49950190823233","119.9825997977872,115.71517417184123,112.06049717624035",13.946547174475114,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
13.0,13.0,13.0,13.0,13.0,0.0,ABMINTLTD.NS,1.2256504489236875,13.321428435189384,0.0,13.682013865987903,13.404999828338623,13.127985790689342,0.0,-0.0,"13.450000126565062,13.628745851477897,13.682013865987903","13.449999491965212,13.226253786125865,13.127985790689342",1.255698670008087,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,116714.0,AKSHOPTFBR.NS,77.24644777518871,5.092857224600656,2.370848806734344,5.930518691279636,3.96500004529953,1.9994813993194238,0.0,-0.0,"5.348353923929549,5.637864674684709,5.930518691279636","2.04164613329091,2.002135406377607,1.9994813993194238",0.04668562168168933,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
18.200000762939453,18.200000762939453,18.200000762939453,18.200000762939453,18.200000762939453,27250.0,ALANKIT.NS,78.81329912933693,16.150000163487025,2.543833531596775,18.6484146248224,13.319999980926514,7.991585337030629,1.0,0.0,"17.455164920715834,18.02198933572853,18.6484146248224","7.374834907622787,7.678010568904039,7.991585337030629",0.21740705173431252,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
495.0,512.0,479.0,484.3999938964844,484.3999938964844,78740.0,ALBERTDAVD.NS,71.09914978921537,440.7714276994978,-2.9322262100345995,502.5202450562537,377.6699966430664,252.81974822987905,15.0,4.0,"467.97422367968113,487.420850813039,502.5202450562537","246.8207714375063,249.1791430834454,252.81974822987905",12.860729707598495,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
1.9500000476837158,1.9500000476837158,1.899999976158142,1.9500000476837158,1.9500000476837158,90687.0,ALCHEM.NS,89.85579125594462,1.8000000034059798,0.8662506955853786,2.0309693645101157,1.4950000047683716,0.9590306450266275,0.0,0.0,"1.9050053675091094,1.9710759743831345,2.0309693645101157","0.9249946396434479,0.933924032769423,0.9590306450266275",-0.05445247368948003,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
52.54999923706055,55.0,52.5,53.04999923706055,53.04999923706055,748858.0,ALEMBICLTD.NS,70.36886628497257,48.285714285714285,0.7322753450703772,54.702292862748216,43.19500026702881,31.687707671309404,1.0,0.0,"52.36097141311977,53.32236369490438,54.702292862748216","30.04902919723179,31.317636839153234,31.687707671309404",7.297076038992259,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
1675.0,1950.0,1662.25,1921.9000244140625,1921.9000244140625,151405.0,ALKYLAMINE.NS,71.73206501298415,1649.0928606305804,8.406558761211258,1843.5655635642358,1394.4175048828124,945.269446201389,103.0,-29.0,"1702.3984843791386,1740.5243306716843,1843.5655635642358","957.281532710705,974.6856790939405,945.269446201389",140.38655014790848,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
11.100000381469727,11.5,11.100000381469727,11.100000381469727,11.100000381469727,2269.0,ALMONDZ.NS,23.299501620697967,12.192857197352819,-2.3252661642494985,17.823135602437063,14.245000076293945,10.666864550150825,0.0,-1.0,"17.639314672746664,17.726551745991912,17.823135602437063","11.615685441694254,11.173448349375517,10.666864550150825",0.23901542030094447,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
7.699999809265137,7.699999809265137,7.0,7.0,7.0,26376065.0,ALOKINDS.NS,71.6833410425414,6.6285713740757535,-5.784501810145514,7.521826498058816,5.334999978542328,3.148173459025839,0.0,-0.0,"6.9119408290423765,7.278362216540793,7.521826498058816","3.3380590994320505,3.186637721470377,3.148173459025839",1.1690483843695745,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
184.0,192.89999389648438,177.0,184.8000030517578,184.8000030517578,9848,ANDHRAPAP.NS,80.82800949180854,188.50000217982702,0.0,,,,,,"nan,nan,nan","nan,nan,nan",,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
5.400000095367432,5.650000095367432,5.400000095367432,5.650000095367432,5.650000095367432,23392.0,ANSALAPI.NS,76.06984487979355,4.971428598676409,2.9072642997064406,5.528734715312215,4.190000009536743,2.851265303761272,0.0,-0.0,"5.007575623260949,5.259037473236498,5.528734715312215","3.002424367202308,2.915962526763502,2.851265303761272",0.046624054007423865,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
779.0,839.0,765.0,817.2999877929688,817.2999877929688,2270537.0,APLLTD.NS,76.30305060272863,681.0785696847098,4.164177302733833,781.7134468521713,617.3099960327148,452.90654521325837,37.0,-6.0,"724.3318156491614,744.4086187095581,781.7134468521713","447.10317580591663,458.5063745765747,452.90654521325837",89.3331129360781,divergence,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
1.399999976158142,1.4500000476837158,1.350000023841858,1.4500000476837158,1.4500000476837158,33635.0,ARCOTECH.NS,74.73714424023237,1.3714285748345512,2.211932246600199,1.5679080061206998,1.0775000035762787,0.5870920010318577,0.0,0.0,"1.4711880688799146,1.5207368966193877,1.5679080061206998","0.5538119370805499,0.564263105764798,0.5870920010318577",-0.09801239876591694,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
9.0,9.550000190734863,9.0,9.550000190734863,9.550000190734863,187.0,ARENTERP.NS,25.43026768866784,9.700000081743513,8.659756582158806,14.245734676525391,11.437499904632569,8.629265132739746,-0.0,-0.0,"14.24777451206855,14.302573388346094,14.245734676525391","9.29222516368218,8.882426363698585,8.629265132739746",1.3542754035563007,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
44.29999923706055,45.04999923706055,43.75,44.45000076293945,44.45000076293945,37050.0,ASHIANA.NS,20.059750827152612,45.27142824445452,2.9679660369410072,52.715777237116875,47.64999942779541,42.58422161847394,0.0,-0.0,"52.66001487092807,52.62515978453566,52.715777237116875","43.4949839083688,42.904838994761214,42.58422161847394",2.078429631048465,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,4538.0,ATLANTA.NS,77.41958050085799,4.457142898014614,2.322298493804368,5.107353188469031,3.5450000166893005,1.9826468449095698,0.0,-0.0,"4.604679398607732,4.852783108960074,5.107353188469031","2.0903206300024975,2.022216914881784,1.9826468449095698",0.01801154344454403,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
630.0,642.9500122070312,622.0,633.7999877929688,633.7999877929688,7392107.0,AUROPHARMA.NS,71.66179230609914,608.2285766601562,0.8899108274657976,700.4092008601611,491.44250335693357,282.475805853706,14.0,17.0,"672.4115910259281,686.1938795514059,700.4092008601611","246.73341629829068,265.92612777281283,282.475805853706",4.279231608030955,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
19.100000381469727,19.100000381469727,18.0,18.799999237060547,18.799999237060547,29653.0,AUTOIND.NS,76.08529026429032,16.58571434020996,1.8453822992862996,19.14693601049784,12.942500019073487,6.738064027649134,1.0,-0.0,"17.165959350487498,18.16820759118621,19.14693601049784","7.1590406495125,6.881792504181221,6.738064027649134",0.7159688959547736,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,3434.0,BAFNAPH.NS,99.99956839401975,20.21428598676409,0.0,23.53977507098613,16.72250008583069,9.905225100675247,0.0,1.0,"23.08170164625199,23.35987797385208,23.53977507098613","8.34329844911544,9.100122159662325,9.905225100675247",0.6555686576283506,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
4.900000095367432,4.900000095367432,4.800000190734863,4.900000095367432,4.900000095367432,1256730.0,BAJAJHIND.NS,75.7448034808915,4.321428571428571,2.410044518473711,5.007220556371053,3.4,1.792779443628947,0.0,-0.0,"4.529229831566229,4.76690133354419,5.007220556371053","1.8307701827388858,1.7980986521506952,1.792779443628947",-0.010631786727287817,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
405.0,455.0,397.29998779296875,443.54998779296875,443.54998779296875,357984.0,BALAMINES.NS,72.2962720388546,380.8499973842076,4.801746862876314,438.38578066964277,312.45249938964844,186.5192181096541,21.0,1.0,"402.8373836772396,417.0552972816409,438.38578066964277","181.30261723828778,185.9997030235349,186.5192181096541",32.02205046308296,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
13.899999618530273,13.899999618530273,13.300000190734863,13.899999618530273,13.899999618530273,14402.0,BALKRISHNA.NS,71.4906712311003,12.614285605294365,3.3636698084525563,14.261088430138841,10.152499961853028,6.043911493567216,1.0,-0.0,"13.104266298276197,13.642579036819757,14.261088430138841","6.320733701723803,6.1724209250332684,6.043911493567216",0.3890940568601593,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
68.9000015258789,70.5999984741211,66.0999984741211,66.8499984741211,66.8499984741211,4695.0,BANSWRAS.NS,28.891219261882483,68.62142944335938,-0.8455643391615126,74.07082255162663,70.19500045776367,66.3191783639007,0.0,-0.0,"74.17709254465277,73.89172250909273,74.07082255162663","67.0729082182867,66.78327825384672,66.3191783639007",3.4781189478704277,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
5.0,5.099999904632568,4.650000095367432,5.099999904632568,5.099999904632568,1681136.0,BCG.NS,73.59879433773291,4.371428523744855,5.600334875651811,5.010693758385302,3.8449999690055847,2.6793061796258675,0.0,-0.0,"4.64531783674259,4.787709968867675,5.010693758385302","2.724682096500208,2.7122899834486085,2.6793061796258675",0.3972774231313565,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,7955.0,BIOFILCHEM.NS,87.86475355204234,12.571428435189384,1.5120509513705542,14.60473122533919,9.754999923706055,4.905268622072921,1.0,0.0,"13.161805129208917,13.870319079387514,14.60473122533919","4.888194775423651,4.879680825245053,4.905268622072921",0.1605823260560726,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
0.6499999761581421,0.699999988079071,0.6000000238418579,0.699999988079071,0.699999988079071,19355.0,BLUEBLENDS.NS,75.69314875049551,0.6571428350039891,32.07374293144446,0.6748606618587457,0.6524999767541886,0.6301392916496315,0.0,-0.0,"0.6499999761581421,0.6499999761581421,0.6748606618587457","0.6499999761581421,0.6499999761581421,0.6301392916496315",0.0737668724411833,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
0.20000000298023224,0.25,0.20000000298023224,0.25,0.25,43383.0,BLUECHIP.NS,78.01441213024702,0.20714285969734192,9.593598687527816,0.26644228664055947,0.1575000027194619,0.04855771879836432,0.0,0.0,"0.24708356146261984,0.25259783953125753,0.26644228664055947","0.042916443976303995,0.047402166056677894,0.04855771879836432",-0.11575457197656647,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
30.450000762939453,30.450000762939453,30.049999237060547,30.450000762939453,30.450000762939453,28781.0,BROOKS.NS,79.4494702336972,26.7000002179827,2.351049682972956,31.171984170927953,20.617500066757202,10.063015962586451,2.0,-0.0,"28.031668099471602,29.56941067792028,31.171984170927953","10.558331957748853,10.185589341153202,10.063015962586451",1.6132394496935376,,0
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
124.8499984741211,124.8499984741211,115.80000305175781,117.75,117.75,206109.0,CGCL.NS,29.38727649824844,124.67142922537667,-0.33542875497013824,183.42965391437212,139.36000061035156,95.290347306331,-5.0,-1.0,"190.01959599164684,188.37275052281439,183.42965391437212","99.12540599199576,96.35225100306451,95.290347306331",26.2206057623207,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
166.25,167.0,152.8000030517578,153.60000610351562,153.60000610351562,25636.0,CHALET.NS,23.1956501019977,169.17857142857142,-1.6681882848661473,213.39461349336696,181.97749862670898,150.560383760051,-0.0,-4.0,"214.61618645015284,213.68624652729494,213.39461349336696","158.33881080326512,154.91375042094722,150.560383760051",8.08263234764047,,1
open,high,low,close,adjclose,volume,ticker,RSI_14,sma_7,RSI_Trend,ub,mb,lb,ub_tren,lb_tren,3_ub_point,3_lb_point,divergence_angle,divergence_col,rsi_indication
